"ITEM_SEQ","ENTP_NO","ENTP_NAME","ENTP_SEQ","INDUTY_CLASS_CODE","ITEM_NAME","SN","ITEM_PERMIT_DATE","INGR_CODE","INGR_KOR_NAME","MATERIAL_QTY","TOTQY_SEQ"
"202301134","1648","(주)알피바이오","19840009","A0","툭툭코프연질캡슐","2","2023-04-04","M050058","구아이페네신","","1"
"202301134","1648","(주)알피바이오","19840009","A0","툭툭코프연질캡슐","3","2023-04-04","M264046","DL-메틸에페드린염산염","","1"
"202301134","1648","(주)알피바이오","19840009","A0","툭툭코프연질캡슐","4","2023-04-04","M222957","덱스트로메토르판브롬화수소산염수화물","","1"
"202301134","1648","(주)알피바이오","19840009","A0","툭툭코프연질캡슐","5","2023-04-04","M223470","노스카핀염산염수화물","","1"
"202301135","1648","(주)알피바이오","19840009","A0","툭툭콜드연질캡슐","1","2023-04-04","M040353","아세트아미노펜","","1"
"202301135","1648","(주)알피바이오","19840009","A0","툭툭콜드연질캡슐","2","2023-04-04","M050058","구아이페네신","","1"
"202301135","1648","(주)알피바이오","19840009","A0","툭툭콜드연질캡슐","3","2023-04-04","M203364","슈도에페드린염산염","","1"
"202301135","1648","(주)알피바이오","19840009","A0","툭툭콜드연질캡슐","4","2023-04-04","M264046","DL-메틸에페드린염산염","","1"
"202301135","1648","(주)알피바이오","19840009","A0","툭툭콜드연질캡슐","5","2023-04-04","M222957","덱스트로메토르판브롬화수소산염수화물","","1"
"202301135","1648","(주)알피바이오","19840009","A0","툭툭콜드연질캡슐","6","2023-04-04","M223211","클로르페니라민말레산염","","1"
"202301135","1648","(주)알피바이오","19840009","A0","툭툭콜드연질캡슐","7","2023-04-04","M223470","노스카핀염산염수화물","","1"
"202301141","1508","일성신약(주)","19700003","E0","프로스트시럽(아이비엽30%에탄올건조엑스(5∼7.5→1))","1","2023-04-05","M273383","아이비엽30%에탄올 건조엑스(5～7.5→1)","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","1","2023-04-05","M096428","벤포티아민","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","2","2023-04-05","M102050","콜레칼시페롤농축분말","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","3","2023-04-05","M244365","셀레늄함유건조효모","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","4","2023-04-05","M243785","산화아연","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","5","2023-04-05","M040262","산화마그네슘","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","6","2023-04-05","M223167","우르소데옥시콜산","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","7","2023-04-05","M247683","콜린타르타르산염","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","8","2023-04-05","M040488","이노시톨","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","9","2023-04-05","M083577","비스벤티아민","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","10","2023-04-05","M040133","리보플라빈","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","11","2023-04-05","M040064","니코틴산아미드","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","12","2023-04-05","M244748","판토텐산칼슘","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","13","2023-04-05","M204304","피리독신염산염","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","14","2023-04-05","M050704","비오틴","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","15","2023-04-05","M223289","폴산","","1"
"202301146","1507","진양제약(주)","19700002","A0","벤포비파워정","16","2023-04-05","M096429","시아노코발라민","","1"
"202301148","1311","정우신약(주)","19550008","A0","레포소정","1","2023-04-05","M040678","판크레아틴","","1"
"202301148","1311","정우신약(주)","19550008","A0","레포소정","2","2023-04-05","M223167","우르소데옥시콜산","","1"
"202301148","1311","정우신약(주)","19550008","A0","레포소정","3","2023-04-05","M223083","시메티콘","","1"
"202301148","1311","정우신약(주)","19550008","A0","레포소정","4","2023-04-05","M050379","리파제","","1"
"202301148","1311","정우신약(주)","19550008","A0","레포소정","5","2023-04-05","M095415","브로멜라인","","1"
"202301148","1311","정우신약(주)","19550008","A0","레포소정","6","2023-04-05","M082517","건강가루","","1"
"202301148","1311","정우신약(주)","19550008","A0","레포소정","7","2023-04-05","M083616","사인가루","","1"
"202301154","2101","경방신약(주)","19990029","A0","드림굿연질캡슐(디펜히드라민염산염)","1","2023-04-06","M222973","디펜히드라민염산염","","1"
"202301159","1731","동방에프티엘(주)","19900021","A0","이브뉴펜에스연질캡슐","1","2023-04-06","M051259","이부프로펜","","1"
"202301159","1731","동방에프티엘(주)","19900021","A0","이브뉴펜에스연질캡슐","2","2023-04-06","M082487","파마브롬","","1"
"202301165","660","주식회사지맥스파마켐","20171147","A0","지맥스유당수화물(원료)(수입)","1","2023-04-06","M254581","유당수화물","","1"
"202301169","1416","동국제약(주)","19620002","E0","트로앤연조엑스(구풍해독탕)","1","2023-04-07","M040205","방풍","","1"
"202301169","1416","동국제약(주)","19620002","E0","트로앤연조엑스(구풍해독탕)","2","2023-04-07","M083712","우방자","","1"
"202301169","1416","동국제약(주)","19620002","E0","트로앤연조엑스(구풍해독탕)","3","2023-04-07","M051105","연교","","1"
"202301169","1416","동국제약(주)","19620002","E0","트로앤연조엑스(구풍해독탕)","4","2023-04-07","M051936","형개","","1"
"202301169","1416","동국제약(주)","19620002","E0","트로앤연조엑스(구풍해독탕)","5","2023-04-07","M050022","강활","","1"
"202301169","1416","동국제약(주)","19620002","E0","트로앤연조엑스(구풍해독탕)","6","2023-04-07","M040006","감초","","1"
"202301169","1416","동국제약(주)","19620002","E0","트로앤연조엑스(구풍해독탕)","7","2023-04-07","M040048","길경","","1"
"202301169","1416","동국제약(주)","19620002","E0","트로앤연조엑스(구풍해독탕)","8","2023-04-07","M040279","석고","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","1","2023-04-07","M223262","티아민질산염","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","2","2023-04-07","M102050","콜레칼시페롤농축분말","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","3","2023-04-07","M255819","토코페롤아세테이트 2배산","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","4","2023-04-07","M091374","무수인산수소칼슘","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","5","2023-04-07","M081871","글리세로인산마그네슘","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","6","2023-04-07","M243785","산화아연","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","7","2023-04-07","M222996","리보플라빈포스페이트나트륨","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","8","2023-04-07","M040064","니코틴산아미드","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","9","2023-04-07","M244748","판토텐산칼슘","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","10","2023-04-07","M204304","피리독신염산염","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","11","2023-04-07","M223289","폴산","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","12","2023-04-07","M265578","시아노코발라민1000배산","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","13","2023-04-07","M236913","제피아스코르브산","","1"
"202301170","1370","태극제약(주)","19580005","A0","핑크퐁멀티비타츄어블정","14","2023-04-07","M247202","레티놀아세테이트 과립","","1"
"202301171","2553","아이큐어(주)","20060026","A0","큐어코프플러스연질캡슐","1","2023-04-07","M040353","아세트아미노펜","","1"
"202301171","2553","아이큐어(주)","20060026","A0","큐어코프플러스연질캡슐","2","2023-04-07","M050058","구아이페네신","","1"
"202301171","2553","아이큐어(주)","20060026","A0","큐어코프플러스연질캡슐","3","2023-04-07","M264046","DL-메틸에페드린염산염","","1"
"202301171","2553","아이큐어(주)","20060026","A0","큐어코프플러스연질캡슐","4","2023-04-07","M223211","클로르페니라민말레산염","","1"
"202301172","6170","(주)에이치피앤씨","2021016415","A0","페라스텔에스액(과아세트산액0.13%)","1","2023-04-07","M115826","과아세트산 액0.13%","","1"
"202301173","1300","(주)유유제약","19550003","E0","타나민정240밀리그램(은행엽건조엑스)","1","2023-04-07","M273892","은행엽 건조엑스","","1"
"202301174","1731","동방에프티엘(주)","19900021","A0","마그아민골드연질캡슐","1","2023-04-10","M223240","토코페롤아세테이트","","1"
"202301174","1731","동방에프티엘(주)","19900021","A0","마그아민골드연질캡슐","2","2023-04-10","M040262","산화마그네슘","","1"
"202301174","1731","동방에프티엘(주)","19900021","A0","마그아민골드연질캡슐","3","2023-04-10","M096428","벤포티아민","","1"
"202301174","1731","동방에프티엘(주)","19900021","A0","마그아민골드연질캡슐","4","2023-04-10","M202809","감마-오리자놀","","1"
"202301183","1524","맥널티제약(주)","19710001","A0","핑크무스현탁액(비스무트차살리실산염)","1","2023-04-11","M251876","비스무트차살리실산염","","1"
"202301185","1331","동화약품(주)","19570006","A0","활짝정","1","2023-04-11","M040678","판크레아틴","","1"
"202301185","1331","동화약품(주)","19570006","A0","활짝정","2","2023-04-11","M223167","우르소데옥시콜산","","1"
"202301185","1331","동화약품(주)","19570006","A0","활짝정","3","2023-04-11","M223083","시메티콘","","1"
"202301185","1331","동화약품(주)","19570006","A0","활짝정","4","2023-04-11","M050379","리파제","","1"
"202301185","1331","동화약품(주)","19570006","A0","활짝정","5","2023-04-11","M095415","브로멜라인","","1"
"202301185","1331","동화약품(주)","19570006","A0","활짝정","6","2023-04-11","M110355","건강 가루","","1"
"202301185","1331","동화약품(주)","19570006","A0","활짝정","7","2023-04-11","M110456","사인 가루","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","1","2023-04-11","M096428","벤포티아민","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","2","2023-04-11","M051783","푸마르산철","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","3","2023-04-11","M246028","황산망간수화물","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","4","2023-04-11","M050436","메코발라민","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","5","2023-04-11","M244748","판토텐산칼슘","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","6","2023-04-11","M102050","콜레칼시페롤농축분말","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","7","2023-04-11","M040133","리보플라빈","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","8","2023-04-11","M040064","니코틴산아미드","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","9","2023-04-11","M204304","피리독신염산염","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","10","2023-04-11","M244365","셀레늄함유건조효모","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","11","2023-04-11","M243785","산화아연","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","12","2023-04-11","M040262","산화마그네슘","","1"
"202301186","6144","메딕스제약(주)","20130095","A0","엠디멀티비타정","13","2023-04-11","M258994","아스코르브산","","1"
